,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Nation,name,Year,Month
468,CLINTON,Caden,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,4.8,8.35,0.1,13.05,USA,Caden CLINTON,2023,8
469,CLINTON,Caden,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,4.8,8.45,,13.25,USA,Caden CLINTON,2023,8
470,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,4.5,7.8,,12.3,USA,Asher COHEN,2022,8
471,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,4.6,8.7,,13.3,USA,Asher COHEN,2022,8
472,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,3.7,7.45,,11.15,USA,Asher COHEN,2022,8
473,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,3.8,8.3,,12.1,USA,Asher COHEN,2022,8
474,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,4.4,8.7,,13.1,USA,Asher COHEN,2022,8
475,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,4.4,8.7,,13.1,USA,Asher COHEN,2022,8
476,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,4.0,6.8,,10.8,USA,Asher COHEN,2022,8
477,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,3.7,7.3,,11.0,USA,Asher COHEN,2022,8
478,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,4.7,7.9,,12.6,USA,Asher COHEN,2022,8
479,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,4.7,8.3,,13.0,USA,Asher COHEN,2022,8
480,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,4.8,8.85,,13.65,USA,Asher COHEN,2022,8
481,COHEN,Asher,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,4.8,9.1,0.1,13.8,USA,Asher COHEN,2022,8
482,COHEN,Asher,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,24.0,4.3,8.6,,12.9,USA,Asher COHEN,2023,8
483,COHEN,Asher,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,69.0,5.0,7.0,,12.0,USA,Asher COHEN,2023,8
484,COHEN,Asher,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,72.0,3.9,7.65,3.0,8.55,USA,Asher COHEN,2023,8
485,COHEN,Asher,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,17.0,4.7,8.45,,13.15,USA,Asher COHEN,2023,8
486,COHEN,Asher,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,53.0,4.8,8.6,0.1,13.3,USA,Asher COHEN,2023,8
487,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,6.2,7.2,,13.4,USA,Matt CORMIER,2022,8
488,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.8,8.2,,14.0,USA,Matt CORMIER,2022,8
489,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,5.3,8.05,,13.35,USA,Matt CORMIER,2022,8
490,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,5.3,8.3,,13.6,USA,Matt CORMIER,2022,8
491,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.3,7.15,,12.45,USA,Matt CORMIER,2022,8
492,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,4.9,7.5,,12.4,USA,Matt CORMIER,2022,8
493,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,4.2,5.8,,10.0,USA,Matt CORMIER,2022,8
494,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,4.6,6.7,,11.3,USA,Matt CORMIER,2022,8
495,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,5.0,8.25,,13.25,USA,Matt CORMIER,2022,8
496,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,5.0,7.4,,12.4,USA,Matt CORMIER,2022,8
497,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.6,7.7,0.3,13.0,USA,Matt CORMIER,2022,8
498,CORMIER,Matt,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.2,7.8,0.3,12.7,USA,Matt CORMIER,2022,8
499,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,1.0,6.2,8.5,,14.7,USA,Matt CORMIER,2022,7
500,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,4.0,5.3,8.5,,13.8,USA,Matt CORMIER,2022,7
501,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,15.0,5.3,8.2,,13.5,USA,Matt CORMIER,2022,7
502,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,28.0,4.6,6.9,,11.5,USA,Matt CORMIER,2022,7
503,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,11.0,5.0,8.3,,13.3,USA,Matt CORMIER,2022,7
504,CORMIER,Matt,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,4.0,5.6,8.35,0.1,13.85,USA,Matt CORMIER,2022,7
505,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,36.0,5.4,4.75,,10.15,USA,Matt CORMIER,2022,2
506,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,15.0,4.8,8.15,,12.95,USA,Matt CORMIER,2022,2
507,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,36.0,4.6,6.45,,11.05,USA,Matt CORMIER,2022,2
508,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,24.0,4.2,7.9,,12.1,USA,Matt CORMIER,2022,2
509,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,7.0,4.7,8.8,,13.5,USA,Matt CORMIER,2022,2
510,CORMIER,Matt,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,13.0,5.2,9.0,,14.2,USA,Matt CORMIER,2022,2
511,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,26.0,5.7,7.85,0.3,13.25,USA,Matt CORMIER,2023,8
512,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,36.0,5.5,7.2,,12.7,USA,Matt CORMIER,2023,8
513,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,79.0,5.0,6.3,,11.3,USA,Matt CORMIER,2023,8
514,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,57.0,4.6,5.95,,10.55,USA,Matt CORMIER,2023,8
515,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,61.0,4.7,6.9,,11.6,USA,Matt CORMIER,2023,8
516,CORMIER,Matt,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,42.0,5.2,8.7,0.3,13.6,USA,Matt CORMIER,2023,8
517,CORMIER,Matt,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,4.3,8.15,,12.45,USA,Matt CORMIER,2023,8
518,CORMIER,Matt,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,4.6,7.75,,12.35,USA,Matt CORMIER,2023,8
519,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,29.0,5.6,5.85,0.4,11.05,USA,Matt CORMIER,2023,2
520,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,26.0,5.3,6.0,,11.3,USA,Matt CORMIER,2023,2
521,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,16.0,5.3,8.15,,13.45,USA,Matt CORMIER,2023,2
522,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,33.0,4.2,4.75,,8.95,USA,Matt CORMIER,2023,2
523,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,26.0,4.3,7.75,,12.05,USA,Matt CORMIER,2023,2
524,CORMIER,Matt,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.2,7.35,0.3,12.25,USA,Matt CORMIER,2023,2
525,COSTA,Tate,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,52.0,5.0,7.4,0.4,12.0,USA,Tate COSTA,2023,8
526,COSTA,Tate,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,64.0,4.5,6.55,,11.05,USA,Tate COSTA,2023,8
527,COSTA,Tate,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,30.0,4.4,8.95,,13.35,USA,Tate COSTA,2023,8
528,COSTA,Tate,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,27.0,4.9,7.4,,12.3,USA,Tate COSTA,2023,8
529,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,23.0,4.7,8.2,,12.9,USA,Aidan CUY,2022,7
530,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,31.0,4.0,7.65,,11.65,USA,Aidan CUY,2022,7
531,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,27.0,4.8,8.0,,12.8,USA,Aidan CUY,2022,7
532,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,34.0,3.7,6.6,,10.3,USA,Aidan CUY,2022,7
533,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,23.0,4.3,8.2,,12.5,USA,Aidan CUY,2022,7
534,CUY,Aidan,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,19.0,4.8,9.0,,13.8,USA,Aidan CUY,2022,7
535,CUY,Aidan,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,37.0,4.8,8.3,,13.1,USA,Aidan CUY,2023,8
536,CUY,Aidan,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,51.0,4.3,7.8,,12.1,USA,Aidan CUY,2023,8
537,CUY,Aidan,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,32.0,5.2,8.6,,13.8,USA,Aidan CUY,2023,8
538,DANG,Brandon,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,9.0,6.3,6.7,,13.0,USA,Brandon DANG,2023,8
539,DANG,Brandon,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,5.0,6.3,7.8,,14.1,USA,Brandon DANG,2023,2
540,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.7,7.95,0.1,13.55,USA,Chase DAVENPORT-MILLS,2023,8
541,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.7,7.9,,13.6,USA,Chase DAVENPORT-MILLS,2023,8
542,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,4.9,7.5,,12.4,USA,Chase DAVENPORT-MILLS,2023,8
543,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,4.4,7.25,,11.65,USA,Chase DAVENPORT-MILLS,2023,8
544,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,4.4,5.8,,10.2,USA,Chase DAVENPORT-MILLS,2023,8
545,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,4.2,7.6,,11.8,USA,Chase DAVENPORT-MILLS,2023,8
546,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,4.3,7.6,,11.9,USA,Chase DAVENPORT-MILLS,2023,8
547,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,4.5,7.4,,11.9,USA,Chase DAVENPORT-MILLS,2023,8
548,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,4.0,8.5,,12.5,USA,Chase DAVENPORT-MILLS,2023,8
549,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,4.0,8.7,,12.7,USA,Chase DAVENPORT-MILLS,2023,8
550,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,4.8,9.5,,14.3,USA,Chase DAVENPORT-MILLS,2023,8
551,DAVENPORT-MILLS,Chase,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,4.8,8.8,0.1,13.5,USA,Chase DAVENPORT-MILLS,2023,8
552,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,28.0,5.6,5.8,0.3,11.1,USA,Chase DAVENPORT-MILLS,2023,2
553,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,15.0,4.5,8.25,,12.75,USA,Chase DAVENPORT-MILLS,2023,2
554,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,31.0,4.0,6.95,,10.95,USA,Chase DAVENPORT-MILLS,2023,2
555,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,19.0,4.5,7.9,,12.4,USA,Chase DAVENPORT-MILLS,2023,2
556,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,24.0,4.0,8.3,,12.3,USA,Chase DAVENPORT-MILLS,2023,2
557,DAVENPORT-MILLS,Chase,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,4.8,9.1,,13.9,USA,Chase DAVENPORT-MILLS,2023,2
558,DIAB,Alex,m,USA,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,5.0,6.2,8.133,,14.333,USA,Alex DIAB,2022,4
559,DIAB,Alex,m,USA,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,8.0,5.9,8.266,,14.166,USA,Alex DIAB,2022,4
560,DIAB,Alex,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,7.0,5.9,8.3,,14.2,USA,Alex DIAB,2022,3
561,DIAB,Alex,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",SR,6.0,6.2,8.166,,14.366,USA,Alex DIAB,2022,3
562,DIAB,Alex,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.6,7.9,0.1,13.4,USA,Alex DIAB,2022,8
563,DIAB,Alex,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.3,7.75,,13.05,USA,Alex DIAB,2022,8
564,DIAB,Alex,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,6.2,8.15,,14.35,USA,Alex DIAB,2022,8
565,DIAB,Alex,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,6.2,8.0,,14.2,USA,Alex DIAB,2022,8
566,DIAB,Alex,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,4.0,5.7,7.85,,13.55,USA,Alex DIAB,2022,2
567,DIAB,Alex,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,2.0,6.2,7.35,,13.55,USA,Alex DIAB,2022,2
568,DIAB,Alex,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,35.0,5.2,7.8,,13.0,USA,Alex DIAB,2022,2
569,DIAB,Alex,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,5.9,8.5,,14.4,USA,Alex DIAB,2023,8
570,DIAB,Alex,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,5.9,8.3,,14.2,USA,Alex DIAB,2023,8
571,DIAB,Alex,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,15.0,5.7,7.5,0.3,12.9,USA,Alex DIAB,2023,2
572,DIAB,Alex,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,1.0,6.2,8.05,,14.25,USA,Alex DIAB,2023,2
573,DIAB,Alex,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.6,7.75,,13.35,USA,Alex DIAB,2023,2
574,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.4,8.45,,13.85,USA,Isaiah DRAKE,2022,8
575,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.4,8.3,,13.7,USA,Isaiah DRAKE,2022,8
576,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,4.9,7.7,,12.6,USA,Isaiah DRAKE,2022,8
577,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,4.9,7.45,,12.35,USA,Isaiah DRAKE,2022,8
578,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.1,8.4,,13.5,USA,Isaiah DRAKE,2022,8
579,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,5.1,8.4,,13.5,USA,Isaiah DRAKE,2022,8
580,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,4.7,7.05,,11.75,USA,Isaiah DRAKE,2022,8
581,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,5.0,7.6,,12.6,USA,Isaiah DRAKE,2022,8
582,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,5.2,8.2,,13.4,USA,Isaiah DRAKE,2022,8
583,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,5.2,8.35,,13.55,USA,Isaiah DRAKE,2022,8
584,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.2,8.9,,14.1,USA,Isaiah DRAKE,2022,8
585,DRAKE,Isaiah,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.2,8.8,0.1,13.9,USA,Isaiah DRAKE,2022,8
586,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,14.0,5.4,8.25,,13.65,USA,Isaiah DRAKE,2022,7
587,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,10.0,4.6,8.45,,13.05,USA,Isaiah DRAKE,2022,7
588,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,14.0,5.1,8.5,,13.6,USA,Isaiah DRAKE,2022,7
589,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,30.0,4.3,6.75,,11.05,USA,Isaiah DRAKE,2022,7
590,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,10.0,4.8,8.5,,13.3,USA,Isaiah DRAKE,2022,7
591,DRAKE,Isaiah,m,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,12.0,5.2,9.0,,14.2,USA,Isaiah DRAKE,2022,7
592,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,15.0,5.4,7.75,,13.15,USA,Isaiah DRAKE,2022,2
593,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,14.0,4.6,8.35,,12.95,USA,Isaiah DRAKE,2022,2
594,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,22.0,5.2,7.65,,12.85,USA,Isaiah DRAKE,2022,2
595,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,20.0,5.0,7.7,,12.7,USA,Isaiah DRAKE,2022,2
596,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,29.0,4.7,7.45,,12.15,USA,Isaiah DRAKE,2022,2
597,DRAKE,Isaiah,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,11.0,5.2,9.05,,14.25,USA,Isaiah DRAKE,2022,2
598,DRAKE,Isaiah,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,11.0,4.9,8.4,,13.3,USA,Isaiah DRAKE,2023,8
599,DRAKE,Isaiah,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,42.0,4.9,6.85,,11.75,USA,Isaiah DRAKE,2023,8
600,DRAKE,Isaiah,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,32.0,4.8,8.05,,12.85,USA,Isaiah DRAKE,2023,8
601,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.6,7.15,,12.75,USA,Isaiah DRAKE,2023,8
602,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.6,8.4,,14.0,USA,Isaiah DRAKE,2023,8
603,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,5.0,8.05,,13.05,USA,Isaiah DRAKE,2023,8
604,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,4.7,7.2,,11.9,USA,Isaiah DRAKE,2023,8
605,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,5.1,7.85,,12.95,USA,Isaiah DRAKE,2023,8
606,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,5.1,8.65,,13.75,USA,Isaiah DRAKE,2023,8
607,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,5.2,6.95,,12.15,USA,Isaiah DRAKE,2023,8
608,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,4.9,7.1,,12.0,USA,Isaiah DRAKE,2023,8
609,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,5.3,6.95,,12.25,USA,Isaiah DRAKE,2023,8
610,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,5.2,8.15,,13.35,USA,Isaiah DRAKE,2023,8
611,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.2,8.5,0.1,13.6,USA,Isaiah DRAKE,2023,8
612,DRAKE,Isaiah,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.2,9.25,,14.45,USA,Isaiah DRAKE,2023,8
613,DRAKE,Isaiah,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,23.0,4.9,6.65,,11.55,USA,Isaiah DRAKE,2023,2
614,DRAKE,Isaiah,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,13.0,4.8,8.75,,13.55,USA,Isaiah DRAKE,2023,2
615,DRAKE,Isaiah,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,22.0,5.0,7.15,,12.15,USA,Isaiah DRAKE,2023,2
616,DRAKE,Isaiah,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,10.0,4.9,8.5,,13.4,USA,Isaiah DRAKE,2023,2
617,DRAKE,Isaiah,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.2,8.95,,14.15,USA,Isaiah DRAKE,2023,2
618,ESHLEMAN,Carson,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,32.0,5.0,7.9,,12.9,USA,Carson ESHLEMAN,2023,8
