"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Nation","name","Year"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,4.4,7.25,NA,11.65,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,4.4,5.8,NA,10.2,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,4.2,7.6,NA,11.8,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,4.3,7.6,NA,11.9,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,4.5,7.4,NA,11.9,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,4,8.5,NA,12.5,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,4,8.7,NA,12.7,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.8,9.5,NA,14.3,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,4.8,8.8,0.1,13.5,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",28,5.6,5.8,0.3,11.1,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",15,4.5,8.25,NA,12.75,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",31,4,6.95,NA,10.95,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",19,4.5,7.9,NA,12.4,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",24,4,8.3,NA,12.3,"USA","Chase DAVENPORT-MILLS","2023"
"DAVENPORT-MILLS","Chase","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.8,9.1,NA,13.9,"USA","Chase DAVENPORT-MILLS","2023"
"DIAB","Alex","m","USA","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","SR",5,6.2,8.133,NA,14.333,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","SR",8,5.9,8.266,NA,14.166,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","SR",7,5.9,8.3,NA,14.2,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","SR",6,6.2,8.166,NA,14.366,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.6,7.9,0.1,13.4,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.3,7.75,NA,13.05,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,6.2,8.15,NA,14.35,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,6.2,8,NA,14.2,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",4,5.7,7.85,NA,13.55,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",2,6.2,7.35,NA,13.55,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",35,5.2,7.8,NA,13,"USA","Alex DIAB","2022"
"DIAB","Alex","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,5.9,8.5,NA,14.4,"USA","Alex DIAB","2023"
"DIAB","Alex","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,5.9,8.3,NA,14.2,"USA","Alex DIAB","2023"
"DIAB","Alex","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",15,5.7,7.5,0.3,12.9,"USA","Alex DIAB","2023"
"DIAB","Alex","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",1,6.2,8.05,NA,14.25,"USA","Alex DIAB","2023"
"DIAB","Alex","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.6,7.75,NA,13.35,"USA","Alex DIAB","2023"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.4,8.45,NA,13.85,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.4,8.3,NA,13.7,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,4.9,7.7,NA,12.6,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,4.9,7.45,NA,12.35,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,5.1,8.4,NA,13.5,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,5.1,8.4,NA,13.5,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,4.7,7.05,NA,11.75,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,5,7.6,NA,12.6,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,5.2,8.2,NA,13.4,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,5.2,8.35,NA,13.55,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5.2,8.9,NA,14.1,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5.2,8.8,0.1,13.9,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",14,5.4,8.25,NA,13.65,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",10,4.6,8.45,NA,13.05,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",14,5.1,8.5,NA,13.6,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",30,4.3,6.75,NA,11.05,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",10,4.8,8.5,NA,13.3,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",12,5.2,9,NA,14.2,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",15,5.4,7.75,NA,13.15,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",14,4.6,8.35,NA,12.95,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",22,5.2,7.65,NA,12.85,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",20,5,7.7,NA,12.7,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",29,4.7,7.45,NA,12.15,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",11,5.2,9.05,NA,14.25,"USA","Isaiah DRAKE","2022"
"DRAKE","Isaiah","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",11,4.9,8.4,NA,13.3,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",42,4.9,6.85,NA,11.75,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",32,4.8,8.05,NA,12.85,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.15,NA,12.75,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.6,8.4,NA,14,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,5,8.05,NA,13.05,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,4.7,7.2,NA,11.9,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,5.1,7.85,NA,12.95,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,5.1,8.65,NA,13.75,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,5.2,6.95,NA,12.15,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,4.9,7.1,NA,12,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,5.3,6.95,NA,12.25,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,5.2,8.15,NA,13.35,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5.2,8.5,0.1,13.6,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5.2,9.25,NA,14.45,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",23,4.9,6.65,NA,11.55,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",13,4.8,8.75,NA,13.55,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",22,5,7.15,NA,12.15,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",10,4.9,8.5,NA,13.4,"USA","Isaiah DRAKE","2023"
"DRAKE","Isaiah","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.2,8.95,NA,14.15,"USA","Isaiah DRAKE","2023"
"ESHLEMAN","Carson","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",32,5,7.9,NA,12.9,"USA","Carson ESHLEMAN","2023"
"ESHLEMAN","Carson","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",23,4.7,8.25,NA,12.95,"USA","Carson ESHLEMAN","2023"
"ESHLEMAN","Carson","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",25,4.8,8.7,NA,13.5,"USA","Carson ESHLEMAN","2023"
"ESHLEMAN","Carson","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",11,4.6,8.85,NA,13.45,"USA","Carson ESHLEMAN","2023"
"ESHLEMAN","Carson","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",55,4.8,8.45,NA,13.25,"USA","Carson ESHLEMAN","2023"
"ESPARO","Luke","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",19,5.4,8.2,NA,13.6,"USA","Luke ESPARO","2023"
"ESPARO","Luke","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",75,4.2,7.25,NA,11.45,"USA","Luke ESPARO","2023"
"ESPARO","Luke","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",20,5.4,7.7,NA,13.1,"USA","Luke ESPARO","2023"
"ESPARO","Luke","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",17,5.2,9.1,0.1,14.2,"USA","Luke ESPARO","2023"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",26,5.2,7.2,NA,12.4,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",23,4.4,8,NA,12.4,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",18,5,8.15,NA,13.15,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",8,4.8,8.55,NA,13.35,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",19,4.5,8.4,NA,12.9,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",34,5.2,8.05,0.1,13.15,"USA","Mike FLETCHER","2022"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",63,4.6,6.3,NA,10.9,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",68,5,5.7,NA,10.7,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",59,5.4,6.95,NA,12.35,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",24,5.3,7.15,NA,12.45,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",40,4.5,8.1,NA,12.6,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",12,5.2,9.15,NA,14.35,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,8.1,0.1,13.6,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,7.8,NA,13.3,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,5.1,7.95,NA,13.05,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,5.1,8.2,NA,13.3,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,5.5,8.5,NA,14,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,5.5,8.8,NA,14.3,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,4.8,7.7,NA,12.5,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,5.1,8.25,NA,13.35,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,4.9,8.15,NA,13.05,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,4.9,8.4,NA,13.3,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5.2,8.75,0.1,13.85,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5.2,8.2,NA,13.4,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",18,5.2,7.4,NA,12.6,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",20,4.6,7.5,NA,12.1,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",14,5.3,8.25,NA,13.55,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",12,4.6,8.45,NA,13.05,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",13,4.6,8.55,NA,13.15,"USA","Mike FLETCHER","2023"
"FLETCHER","Mike","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.2,9.35,0.1,14.45,"USA","Mike FLETCHER","2023"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,4.7,7.5,NA,12.2,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,4.9,7.65,0.1,12.45,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,4.8,7.45,NA,12.25,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,4.5,5.85,NA,10.35,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,5.1,8,NA,13.1,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,5,7.8,NA,12.8,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,4.1,8.3,NA,12.4,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,4.3,7.4,NA,11.7,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,4.4,8.55,NA,12.95,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,4.4,8.25,NA,12.65,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,4.8,8.7,NA,13.5,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,4.8,8.85,NA,13.65,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",27,4.7,7.95,0.1,12.55,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",17,4.5,8.1,NA,12.6,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",23,5,8,NA,13,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",27,4.1,7.6,NA,11.7,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",14,4.4,8.7,NA,13.1,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",23,4.8,8.75,NA,13.55,"USA","Colin FLORES","2022"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",21,4.9,8.6,0.1,13.4,"USA","Colin FLORES","2023"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",77,4.4,5.15,NA,9.55,"USA","Colin FLORES","2023"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",77,4.6,6.75,NA,11.35,"USA","Colin FLORES","2023"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",21,4.4,8.1,NA,12.5,"USA","Colin FLORES","2023"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",30,4.5,8.35,NA,12.85,"USA","Colin FLORES","2023"
"FLORES","Colin","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",47,5.2,8.25,NA,13.45,"USA","Colin FLORES","2023"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",24,4.6,8.1,NA,12.7,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",22,4.3,8.1,NA,12.4,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",22,4.3,8.7,NA,13,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",38,4.1,5.35,NA,9.45,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",22,4.4,8.15,NA,12.55,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",17,4.8,9.15,NA,13.95,"USA","Tyler FLORES","2022"
"FLORES","Tyler","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",60,4.9,7.4,NA,12.3,"USA","Tyler FLORES","2023"
"FLORES","Tyler","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",56,4.7,5.9,NA,10.6,"USA","Tyler FLORES","2023"
"FLORES","Tyler","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",26,4.8,9.15,NA,13.95,"USA","Tyler FLORES","2023"
"FRANZ","Nicky","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",38,5,7.7,NA,12.7,"USA","Nicky FRANZ","2023"
"FRANZ","Nicky","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",41,4.6,7.45,0.3,11.75,"USA","Nicky FRANZ","2023"
"FRANZ","Nicky","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",47,4.4,7.8,NA,12.2,"USA","Nicky FRANZ","2023"
