,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Nation,name,Year,Month
144,CAYLOR,Dulcy,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,13.0,5.6,6.35,,11.95,USA,Dulcy CAYLOR,2023,2
145,CAYLOR,Dulcy,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,20.0,5.3,6.85,0.3,11.85,USA,Dulcy CAYLOR,2023,2
146,CAYLOR,Dulcy,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,7.0,5.3,8.05,,13.35,USA,Dulcy CAYLOR,2023,2
147,CAYLOR,Dulcy,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.0,8.5,0.1,13.4,USA,Dulcy CAYLOR,2023,2
148,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,83.0,5.2,6.166,,11.366,USA,Jordan CHILES,2022,11
149,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,5.4,7.933,,13.333,USA,Jordan CHILES,2022,11
150,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,2.0,5.8,8.033,,13.833,USA,Jordan CHILES,2022,11
151,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,4.0,5.8,8.3,,14.1,USA,Jordan CHILES,2022,11
152,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,5.8,8.2,,14.0,USA,Jordan CHILES,2022,11
153,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,18.0,5.9,8.166,,14.066,USA,Jordan CHILES,2022,11
154,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,5.9,8.2,,14.1,USA,Jordan CHILES,2022,11
155,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,5.0,9.4,,14.4,USA,Jordan CHILES,2022,11
156,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,2.0,5.0,9.5,,14.5,USA,Jordan CHILES,2022,11
157,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,3.0,5.0,9.466,,14.466,USA,Jordan CHILES,2022,11
158,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,2.0,5.0,9.466,,14.466,USA,Jordan CHILES,2022,11
159,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,2.0,4.8,9.4,,14.2,USA,Jordan CHILES,2022,11
160,CHILES,Jordan,w,USA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,2.0,4.8,9.366,,14.166,USA,Jordan CHILES,2022,11
161,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",FX,1.0,5.8,8.25,,14.05,USA,Jordan CHILES,2022,9
162,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,2.0,5.6,7.9,,13.5,USA,Jordan CHILES,2022,9
163,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",UB,5.0,5.8,7.95,,13.75,USA,Jordan CHILES,2022,9
164,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",UB,6.0,5.8,7.6,,13.4,USA,Jordan CHILES,2022,9
165,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",VT,2.0,5.0,9.15,,14.15,USA,Jordan CHILES,2022,9
166,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,2.0,5.0,9.1,,14.1,USA,Jordan CHILES,2022,9
167,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,2.0,4.8,9.0,,13.8,USA,Jordan CHILES,2022,9
168,CHILES,Jordan,w,USA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",VT,2.0,4.8,9.1,,13.9,USA,Jordan CHILES,2022,9
169,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",BB,,5.4,8.2,,13.6,USA,Jordan CHILES,2022,8
170,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",BB,,5.4,8.05,,13.45,USA,Jordan CHILES,2022,8
171,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.6,8.35,,13.95,USA,Jordan CHILES,2022,8
172,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.6,8.3,,13.9,USA,Jordan CHILES,2022,8
173,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,5.9,8.35,,14.25,USA,Jordan CHILES,2022,8
174,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,5.8,8.3,,14.1,USA,Jordan CHILES,2022,8
175,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.0,9.35,,14.35,USA,Jordan CHILES,2022,8
176,CHILES,Jordan,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.0,9.3,,14.3,USA,Jordan CHILES,2022,8
177,CHILES,Jordan,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,13.0,5.6,7.2,,12.8,USA,Jordan CHILES,2023,8
178,CHILES,Jordan,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,4.0,5.7,8.2,,13.9,USA,Jordan CHILES,2023,8
179,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",BB,,5.2,7.8,,13.0,USA,Jordan CHILES,2023,8
180,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",BB,,5.1,7.0,,12.1,USA,Jordan CHILES,2023,8
181,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.6,7.6,0.1,13.1,USA,Jordan CHILES,2023,8
182,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.7,8.15,,13.85,USA,Jordan CHILES,2023,8
183,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",UB,,5.9,8.3,,14.2,USA,Jordan CHILES,2023,8
184,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",UB,,5.8,7.15,,12.95,USA,Jordan CHILES,2023,8
185,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.0,9.3,,14.3,USA,Jordan CHILES,2023,8
186,CHILES,Jordan,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.0,9.25,,14.25,USA,Jordan CHILES,2023,8
187,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,2.0,5.4,8.066,,13.466,USA,Jordan CHILES,2023,10
188,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,7.0,5.2,7.8,,13.0,USA,Jordan CHILES,2023,10
189,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,2.0,5.9,7.633,,13.533,USA,Jordan CHILES,2023,10
190,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,6.0,6.0,7.3,0.1,13.2,USA,Jordan CHILES,2023,10
191,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,6.0,5.6,7.1,,12.7,USA,Jordan CHILES,2023,10
192,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,7.0,5.2,7.2,,12.4,USA,Jordan CHILES,2023,10
193,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,3.0,5.9,8.2,,14.1,USA,Jordan CHILES,2023,10
194,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,1.0,5.0,9.3,,14.3,USA,Jordan CHILES,2023,10
195,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,2.0,5.0,9.366,,14.366,USA,Jordan CHILES,2023,10
196,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,2.0,5.0,9.4,,14.4,USA,Jordan CHILES,2023,10
197,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,2.0,4.8,9.1,,13.9,USA,Jordan CHILES,2023,10
198,CHILES,Jordan,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,2.0,4.8,9.133,0.1,13.833,USA,Jordan CHILES,2023,10
199,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",BB,,5.5,8.3,,13.8,USA,Kayla DICELLO,2022,8
200,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",BB,,5.5,8.05,,13.55,USA,Kayla DICELLO,2022,8
201,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.5,8.35,,13.85,USA,Kayla DICELLO,2022,8
202,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.4,8.25,,13.65,USA,Kayla DICELLO,2022,8
203,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,5.6,8.5,,14.1,USA,Kayla DICELLO,2022,8
204,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,5.5,8.0,,13.5,USA,Kayla DICELLO,2022,8
205,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.0,9.2,,14.2,USA,Kayla DICELLO,2022,8
206,DICELLO,Kayla,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.0,9.3,,14.3,USA,Kayla DICELLO,2022,8
207,DICELLO,Kayla,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,7.0,5.8,7.4,,13.2,USA,Kayla DICELLO,2023,8
208,DICELLO,Kayla,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,7.0,5.2,7.95,,13.15,USA,Kayla DICELLO,2023,8
209,DICELLO,Kayla,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,25.0,5.3,6.9,,12.2,USA,Kayla DICELLO,2023,8
210,DICELLO,Kayla,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,4.2,9.2,,13.4,USA,Kayla DICELLO,2023,8
211,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",BB,,5.5,6.2,,11.7,USA,Kayla DICELLO,2023,8
212,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",BB,,5.7,7.05,,12.75,USA,Kayla DICELLO,2023,8
213,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.5,8.0,,13.5,USA,Kayla DICELLO,2023,8
214,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.5,8.25,,13.75,USA,Kayla DICELLO,2023,8
215,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",UB,,5.2,7.1,,12.3,USA,Kayla DICELLO,2023,8
216,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",UB,,5.6,8.2,,13.8,USA,Kayla DICELLO,2023,8
217,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.0,9.0,,14.0,USA,Kayla DICELLO,2023,8
218,DICELLO,Kayla,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.0,9.1,,14.1,USA,Kayla DICELLO,2023,8
219,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,4.0,5.7,7.5,,13.2,USA,Kayla DICELLO,2023,10
220,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,4.0,5.7,8.1,,13.8,USA,Kayla DICELLO,2023,10
221,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,5.0,5.7,7.366,,13.066,USA,Kayla DICELLO,2023,10
222,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,1.0,5.5,8.233,,13.733,USA,Kayla DICELLO,2023,10
223,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",FX,2.0,5.5,8.233,,13.733,USA,Kayla DICELLO,2023,10
224,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,2.0,5.5,8.133,,13.633,USA,Kayla DICELLO,2023,10
225,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,1.0,5.6,8.033,,13.633,USA,Kayla DICELLO,2023,10
226,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,4.0,5.6,8.2,,13.8,USA,Kayla DICELLO,2023,10
227,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,2.0,5.0,9.133,,14.133,USA,Kayla DICELLO,2023,10
228,DICELLO,Kayla,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,4.0,5.0,9.066,,14.066,USA,Kayla DICELLO,2023,10
229,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",BB,,5.2,7.45,,12.65,USA,Amelia DISIDORE,2022,8
230,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",BB,,5.3,7.0,,12.3,USA,Amelia DISIDORE,2022,8
231,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.2,7.95,,13.15,USA,Amelia DISIDORE,2022,8
232,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.2,7.95,,13.15,USA,Amelia DISIDORE,2022,8
233,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,4.9,6.65,,11.55,USA,Amelia DISIDORE,2022,8
234,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,5.0,7.3,,12.3,USA,Amelia DISIDORE,2022,8
235,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.0,9.3,,14.3,USA,Amelia DISIDORE,2022,8
236,DISIDORE,Amelia,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.0,9.3,,14.3,USA,Amelia DISIDORE,2022,8
237,DISIDORE,Amelia,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,13.0,3.7,7.5,,11.2,USA,Amelia DISIDORE,2022,7
238,DISIDORE,Amelia,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,5.0,5.0,7.55,,12.55,USA,Amelia DISIDORE,2022,7
239,DISIDORE,Amelia,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,12.0,5.1,6.45,,11.55,USA,Amelia DISIDORE,2022,7
240,DISIDORE,Amelia,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,,4.2,9.35,,13.55,USA,Amelia DISIDORE,2022,7
241,DISIDORE,Amelia,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,22.0,4.7,6.45,,11.15,USA,Amelia DISIDORE,2022,2
242,DISIDORE,Amelia,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,16.0,4.9,7.45,,12.35,USA,Amelia DISIDORE,2022,2
243,DISIDORE,Amelia,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,23.0,4.4,5.65,,10.05,USA,Amelia DISIDORE,2022,2
244,DISIDORE,Amelia,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,4.2,8.95,,13.15,USA,Amelia DISIDORE,2022,2
245,DISIDORE,Amelia,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,14.0,5.5,7.35,0.1,12.75,USA,Amelia DISIDORE,2023,8
246,DISIDORE,Amelia,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,6.0,5.6,7.65,,13.25,USA,Amelia DISIDORE,2023,8
247,DISIDORE,Amelia,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,15.0,5.4,7.55,,12.95,USA,Amelia DISIDORE,2023,8
248,DISIDORE,Amelia,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,5.0,8.85,,13.85,USA,Amelia DISIDORE,2023,8
249,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",BB,,5.8,7.5,,13.3,USA,Amelia DISIDORE,2023,8
250,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",BB,,5.5,6.8,,12.3,USA,Amelia DISIDORE,2023,8
251,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.6,7.85,0.1,13.35,USA,Amelia DISIDORE,2023,8
252,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.5,7.95,,13.45,USA,Amelia DISIDORE,2023,8
253,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",UB,,5.1,7.45,,12.55,USA,Amelia DISIDORE,2023,8
254,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",UB,,5.0,7.75,,12.75,USA,Amelia DISIDORE,2023,8
255,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.0,8.85,,13.85,USA,Amelia DISIDORE,2023,8
256,DISIDORE,Amelia,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.0,9.0,,14.0,USA,Amelia DISIDORE,2023,8
257,DISIDORE,Amelia,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,16.0,5.7,6.2,0.1,11.8,USA,Amelia DISIDORE,2023,2
258,DISIDORE,Amelia,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,4.0,5.7,7.5,,13.2,USA,Amelia DISIDORE,2023,2
259,DISIDORE,Amelia,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,27.0,5.4,5.9,,11.3,USA,Amelia DISIDORE,2023,2
260,DISIDORE,Amelia,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.0,8.85,,13.85,USA,Amelia DISIDORE,2023,2
261,EICHMAN,Jordis,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,5.0,5.4,7.55,,12.95,USA,Jordis EICHMAN,2023,2
262,EICHMAN,Jordis,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,14.0,5.2,7.4,0.1,12.5,USA,Jordis EICHMAN,2023,2
263,EICHMAN,Jordis,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,12.0,5.3,7.6,,12.9,USA,Jordis EICHMAN,2023,2
264,EICHMAN,Jordis,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,4.2,8.85,,13.05,USA,Jordis EICHMAN,2023,2
265,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,9.0,4.9,7.066,,11.966,USA,Addison FATTA,2022,10
266,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",UB,1.0,5.4,8.1,,13.5,USA,Addison FATTA,2022,10
267,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",UB,3.0,5.4,8.2,,13.6,USA,Addison FATTA,2022,10
268,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,1.0,5.0,8.666,,13.666,USA,Addison FATTA,2022,10
269,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,4.0,5.0,9.033,,14.033,USA,Addison FATTA,2022,10
270,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,1.0,4.4,8.666,,13.066,USA,Addison FATTA,2022,10
271,FATTA,Addison,w,USA,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,4.0,3.2,8.4,,11.6,USA,Addison FATTA,2022,10
272,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",BB,,4.8,7.65,,12.45,USA,Addison FATTA,2022,8
273,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",BB,,5.0,7.15,,12.15,USA,Addison FATTA,2022,8
274,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.3,7.35,,12.65,USA,Addison FATTA,2022,8
275,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.1,8.05,,13.15,USA,Addison FATTA,2022,8
276,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,5.4,8.15,,13.55,USA,Addison FATTA,2022,8
277,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,5.4,7.9,,13.3,USA,Addison FATTA,2022,8
278,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.0,8.15,0.1,13.05,USA,Addison FATTA,2022,8
279,FATTA,Addison,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.0,8.9,,13.9,USA,Addison FATTA,2022,8
280,FATTA,Addison,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,5.0,5.0,7.35,,12.35,USA,Addison FATTA,2022,7
281,FATTA,Addison,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,6.0,5.5,7.65,,13.15,USA,Addison FATTA,2022,7
282,FATTA,Addison,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,13.0,4.9,7.65,,12.55,USA,Addison FATTA,2022,2
283,FATTA,Addison,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,20.0,4.6,7.2,,11.8,USA,Addison FATTA,2022,2
284,FATTA,Addison,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,6.0,5.4,7.8,,13.2,USA,Addison FATTA,2022,2
285,FATTA,Addison,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,5.0,8.7,,13.7,USA,Addison FATTA,2022,2
286,FATTA,Addison,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,21.0,5.1,7.3,,12.4,USA,Addison FATTA,2023,8
287,FATTA,Addison,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,5.0,8.85,,13.85,USA,Addison FATTA,2023,8
288,FATTA,Addison,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",BB,,5.2,7.8,,13.0,USA,Addison FATTA,2023,8
289,FATTA,Addison,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",BB,,4.8,6.55,,11.35,USA,Addison FATTA,2023,8
290,FATTA,Addison,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.1,7.1,,12.2,USA,Addison FATTA,2023,8
291,FATTA,Addison,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.6,7.65,,13.25,USA,Addison FATTA,2023,8
