"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Nation","name","Year"
"CAYLOR","Dulcy","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",20,5.3,6.85,0.3,11.85,"USA","Dulcy CAYLOR","2023"
"CAYLOR","Dulcy","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",7,5.3,8.05,NA,13.35,"USA","Dulcy CAYLOR","2023"
"CAYLOR","Dulcy","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.5,0.1,13.4,"USA","Dulcy CAYLOR","2023"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",83,5.2,6.166,NA,11.366,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","BB",NA,5.4,7.933,NA,13.333,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",2,5.8,8.033,NA,13.833,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",4,5.8,8.3,NA,14.1,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.8,8.2,NA,14,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",18,5.9,8.166,NA,14.066,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,5.9,8.2,NA,14.1,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5,9.4,NA,14.4,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",2,5,9.5,NA,14.5,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",3,5,9.466,NA,14.466,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",2,5,9.466,NA,14.466,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","VT",2,4.8,9.4,NA,14.2,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",2,4.8,9.366,NA,14.166,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","FX",1,5.8,8.25,NA,14.05,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",2,5.6,7.9,NA,13.5,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","UB",5,5.8,7.95,NA,13.75,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",6,5.8,7.6,NA,13.4,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","VT",2,5,9.15,NA,14.15,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","VT",2,5,9.1,NA,14.1,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","VT",2,4.8,9,NA,13.8,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","VT",2,4.8,9.1,NA,13.9,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.4,8.2,NA,13.6,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.4,8.05,NA,13.45,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.6,8.35,NA,13.95,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.6,8.3,NA,13.9,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.9,8.35,NA,14.25,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.8,8.3,NA,14.1,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.35,NA,14.35,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.3,NA,14.3,"USA","Jordan CHILES","2022"
"CHILES","Jordan","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",13,5.6,7.2,NA,12.8,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",4,5.7,8.2,NA,13.9,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.2,7.8,NA,13,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.1,7,NA,12.1,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.6,0.1,13.1,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.7,8.15,NA,13.85,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.9,8.3,NA,14.2,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.8,7.15,NA,12.95,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,9.3,NA,14.3,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9.25,NA,14.25,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","BB",2,5.4,8.066,NA,13.466,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","BB",7,5.2,7.8,NA,13,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","FX",2,5.9,7.633,NA,13.533,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","FX",6,6,7.3,0.1,13.2,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","UB",6,5.6,7.1,NA,12.7,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","UB",7,5.2,7.2,NA,12.4,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","UB",3,5.9,8.2,NA,14.1,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","VT",1,5,9.3,NA,14.3,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","VT",2,5,9.366,NA,14.366,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","VT",2,5,9.4,NA,14.4,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","VT",2,4.8,9.1,NA,13.9,"USA","Jordan CHILES","2023"
"CHILES","Jordan","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","VT",2,4.8,9.133,0.1,13.833,"USA","Jordan CHILES","2023"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,8.3,NA,13.8,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.5,8.05,NA,13.55,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.5,8.35,NA,13.85,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.4,8.25,NA,13.65,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.6,8.5,NA,14.1,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.5,8,NA,13.5,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.2,NA,14.2,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.3,NA,14.3,"USA","Kayla DICELLO","2022"
"DICELLO","Kayla","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",7,5.8,7.4,NA,13.2,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",7,5.2,7.95,NA,13.15,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",25,5.3,6.9,NA,12.2,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.2,9.2,NA,13.4,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.5,6.2,NA,11.7,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.7,7.05,NA,12.75,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.5,8,NA,13.5,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,8.25,NA,13.75,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.2,7.1,NA,12.3,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.6,8.2,NA,13.8,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,9,NA,14,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9.1,NA,14.1,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","BB",4,5.7,7.5,NA,13.2,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","BB",4,5.7,8.1,NA,13.8,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","BB",5,5.7,7.366,NA,13.066,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","FX",1,5.5,8.233,NA,13.733,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","final","Santiago, Chile","FX",2,5.5,8.233,NA,13.733,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","FX",2,5.5,8.133,NA,13.633,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","UB",1,5.6,8.033,NA,13.633,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","UB",4,5.6,8.2,NA,13.8,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","AAfinal","Santiago, Chile","VT",2,5,9.133,NA,14.133,"USA","Kayla DICELLO","2023"
"DICELLO","Kayla","w","USA","21-25 Oct 2023","SANTIAGO 2023 XIX Pan American Games","qual","Santiago, Chile","VT",4,5,9.066,NA,14.066,"USA","Kayla DICELLO","2023"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.2,7.45,NA,12.65,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.3,7,NA,12.3,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.2,7.95,NA,13.15,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.2,7.95,NA,13.15,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,4.9,6.65,NA,11.55,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5,7.3,NA,12.3,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.3,NA,14.3,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.3,NA,14.3,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",13,3.7,7.5,NA,11.2,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",5,5,7.55,NA,12.55,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",12,5.1,6.45,NA,11.55,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",NA,4.2,9.35,NA,13.55,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",22,4.7,6.45,NA,11.15,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",16,4.9,7.45,NA,12.35,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",23,4.4,5.65,NA,10.05,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.2,8.95,NA,13.15,"USA","Amelia DISIDORE","2022"
"DISIDORE","Amelia","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",14,5.5,7.35,0.1,12.75,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",6,5.6,7.65,NA,13.25,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",15,5.4,7.55,NA,12.95,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,5,8.85,NA,13.85,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.8,7.5,NA,13.3,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.5,6.8,NA,12.3,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.85,0.1,13.35,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.5,7.95,NA,13.45,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.1,7.45,NA,12.55,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5,7.75,NA,12.75,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,8.85,NA,13.85,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9,NA,14,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",16,5.7,6.2,0.1,11.8,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",4,5.7,7.5,NA,13.2,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",27,5.4,5.9,NA,11.3,"USA","Amelia DISIDORE","2023"
"DISIDORE","Amelia","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.85,NA,13.85,"USA","Amelia DISIDORE","2023"
"EICHMAN","Jordis","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",5,5.4,7.55,NA,12.95,"USA","Jordis EICHMAN","2023"
"EICHMAN","Jordis","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",14,5.2,7.4,0.1,12.5,"USA","Jordis EICHMAN","2023"
"EICHMAN","Jordis","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",12,5.3,7.6,NA,12.9,"USA","Jordis EICHMAN","2023"
"EICHMAN","Jordis","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.2,8.85,NA,13.05,"USA","Jordis EICHMAN","2023"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","BB",9,4.9,7.066,NA,11.966,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",1,5.4,8.1,NA,13.5,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","UB",3,5.4,8.2,NA,13.6,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT",1,5,8.666,NA,13.666,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT",4,5,9.033,NA,14.033,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT",1,4.4,8.666,NA,13.066,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT",4,3.2,8.4,NA,11.6,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,4.8,7.65,NA,12.45,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5,7.15,NA,12.15,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.3,7.35,NA,12.65,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.1,8.05,NA,13.15,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.4,8.15,NA,13.55,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.4,7.9,NA,13.3,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,8.15,0.1,13.05,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,8.9,NA,13.9,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",5,5,7.35,NA,12.35,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",6,5.5,7.65,NA,13.15,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",13,4.9,7.65,NA,12.55,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",20,4.6,7.2,NA,11.8,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",6,5.4,7.8,NA,13.2,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,5,8.7,NA,13.7,"USA","Addison FATTA","2022"
"FATTA","Addison","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",21,5.1,7.3,NA,12.4,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,5,8.85,NA,13.85,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.2,7.8,NA,13,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,4.8,6.55,NA,11.35,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.1,7.1,NA,12.2,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.6,7.65,NA,13.25,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.5,7.85,NA,13.35,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.5,7.8,NA,13.3,"USA","Addison FATTA","2023"
"FATTA","Addison","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,8.85,NA,13.85,"USA","Addison FATTA","2023"
